시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
서울 서울중부1,서울특별시 중구 오장동(오장동사거리 부근),4,0,0,3,1,0,127.0039067,37.56470012
서울 서울중부2,서울특별시 중구 황학동(신당중앙시장 부근),5,5,0,3,1,1,127.0186247,37.56555784
서울 서울중부3,서울특별시 중구 신당동(운동장평화시장 부근),8,9,0,7,2,0,127.0142461,37.56798797
서울 서울남대문1,서울특별시 중구 중림동(중림삼거리_청파로_진입 부근),4,4,0,3,0,1,126.9683179,37.55994834
서울 서울남대문2,서울특별시 중구 남대문로4가(숭례문_남대문로_진입_1 부근),4,4,1,1,2,0,126.97764,37.5610265
서울 서울종로1,서울특별시 종로구 재동(현대주택문화센터 부근),8,8,1,7,0,0,126.9882609,37.57753161
서울 서울혜화1,서울특별시 종로구 창신동(동묘앞역_일반국도6호선_진출 부근),17,19,1,5,5,8,127.0142164,37.57255767
서울 서울서대문1,서울특별시 서대문구 창천동(연세대 부근),11,12,0,6,5,1,126.9369649,37.56010944
서울 서울서부1,서울특별시 은평구 응암동(서운빌딩 부근),7,7,0,2,5,0,126.9249886,37.60098169
서울 서울서부2,서울특별시 은평구 신사동(신사사거리 부근),8,8,0,2,5,1,126.9093246,37.5962444
서울 서울용산1,서울특별시 용산구 한강로1가(전자상가입구 부근),5,5,0,3,2,0,126.968676,37.52971514
서울 서울강북1,서울특별시 강북구 수유동(국민마트 부근),5,6,0,5,1,0,127.016493,37.64250214
서울 서울강북2,서울특별시 강북구 미아동(미아삼거리역 부근),6,7,0,3,4,0,127.0298132,37.61375721
서울 서울강북3,서울특별시 강북구 미아동(삼다도아구탕 부근),8,9,0,5,3,1,127.0215948,37.6175829
서울 서울강북4,서울특별시 강북구 미아동(미아2동사무소 부근),8,11,0,6,5,0,127.0179329,37.62765914
서울 서울동대문1,서울특별시 동대문구 용두동(성동구청 부근),4,4,0,3,1,0,127.0362354,37.57184403
서울 서울동대문2,서울특별시 동대문구 장안동(장안APT 부근),4,4,0,3,1,0,127.0744755,37.57216833
서울 서울동대문3,서울특별시 동대문구 회기동(시조사삼거리_일반국도6호선_진 부근),8,8,0,6,2,0,127.0537932,37.58804582
서울 서울광진1,서울특별시 광진구 구의동(올림픽대교북단사거리_아차성길_ 부근),4,4,0,3,1,0,127.0966676,37.54132986
서울 서울마포1,서울특별시 마포구 대흥동(마포세무서앞 부근),4,4,0,1,2,1,126.9410516,37.54656358
서울 서울영등포1,서울특별시 영등포구 양평동2가(상록수아파트 부근),3,3,2,0,1,0,126.8831695,37.52332708
서울 서울영등포2,서울특별시 영등포구 여의도동(종합안보전시장 부근),4,4,0,4,0,0,126.9245077,37.52583059
서울 서울영등포3,서울특별시 영등포구 당산동2가(영등포유통상가 부근),5,5,1,3,1,0,126.8962788,37.52138481
서울 서울영등포4,서울특별시 영등포구 대림동(대림3PB 부근),6,7,0,1,6,0,126.8990082,37.49712531
서울 서울영등포5,서울특별시 영등포구 신길동(도림신용협동조합 부근),6,7,0,2,5,0,126.9092594,37.50394799
서울 서울금천1,서울특별시 금천구 시흥동(백산주유소 부근),5,6,0,2,3,1,126.9032407,37.45000575
서울 서울금천2,서울특별시 금천구 시흥동(시흥사거리 부근),7,8,1,3,4,0,126.9001735,37.45466829
서울 서울동작1,서울특별시 동작구 상도동(동광교회 부근),4,4,0,1,3,0,126.934414,37.50210436
서울 서울중랑1,서울특별시 중랑구 망우동(겸재사거리 부근),4,5,0,2,2,1,127.0979261,37.59130143
서울 서울중랑2,서울특별시 중랑구 면목동(동원사거리 부근),4,4,1,2,1,0,127.0926921,37.58957453
서울 서울관악1,서울특별시 관악구 봉천동(현대시장입구 부근),15,16,1,10,5,0,126.946499,37.48344042
서울 서울관악2,서울특별시 관악구 신림동(신림교(남단) 부근),17,19,0,14,5,0,126.9285181,37.48150703
서울 서울강남1,서울특별시 강남구 삼성동(원혜빌딩 부근),4,4,0,3,1,0,127.0544695,37.50872037
서울 서울강남2,서울특별시 강남구 삼성동(삼성역 부근),6,6,1,4,1,0,127.0633293,37.5086543
서울 서울강남3,서울특별시 강남구 청담동(영동대교남단삼거리_도산대로_진 부근),7,8,0,5,3,0,127.0526217,37.52484136
서울 서울강남4,서울특별시 강남구 논현동(청하빌딩 부근),7,7,1,5,0,1,127.0226651,37.50852402
서울 서울강서1,서울특별시 강서구 화곡동(한성빌딩 부근),4,4,1,2,1,0,126.8407509,37.53782592
서울 서울강동1,서울특별시 강동구 길동(천동초교입구 부근),4,4,0,2,2,0,127.1408823,37.54011786
서울 서울구로1,서울특별시 구로구 개봉동(배남준치과의원앞 부근),8,8,1,4,3,0,126.8561249,37.48876916
서울 서울서초1,서울특별시 서초구 반포동(강남성모병원_반포로_진입_2 부근),5,5,0,4,1,0,127.0035655,37.50175722
서울 서울서초2,서울특별시 서초구 서초동(국민은행 부근),7,7,0,4,2,1,127.0144431,37.49396963
서울 서울양천1,서울특별시 양천구 신월동(동원빌딩앞 부근),4,6,0,1,5,0,126.8339347,37.52152738
서울 서울양천2,서울특별시 양천구 신정동(신정역 부근),5,6,0,3,3,0,126.8562323,37.52501306
서울 서울노원1,서울특별시 노원구 월계동(월계초교앞 부근),10,11,0,6,3,2,127.0517045,37.62562572
서울 서울도봉1,서울특별시 도봉구 도봉동(럭키아파트 부근),5,5,0,3,2,0,127.0451128,37.67797533
서울 서울은평1,서울특별시 은평구 갈현동(구산사거리 부근),8,8,0,6,2,0,126.9107813,37.61405312
서울 서울방배1,서울특별시 서초구 방배동(삼원빌딩 부근),4,4,0,3,1,0,126.9825128,37.48851786
서울 서울수서1,서울특별시 강남구 역삼동(한은금융결재원 부근),4,4,0,3,1,0,127.0374048,37.49988455
서울 서울수서2,서울특별시 강남구 개포동(두상빌딩 부근),4,4,0,3,1,0,127.0454426,37.47660656
서울 서울수서3,서울특별시 강남구 도곡동(부영빌딩 부근),6,6,0,6,0,0,127.032035,37.48836205
서울 서울수서4,서울특별시 강남구 대치동(은마아파트입구 부근),11,11,0,7,4,0,127.0610813,37.49837048
부산 부산중부1,부산광역시 중구 부평동4가(부평교차로 부근),7,7,1,6,0,0,129.0233008,35.10091868
부산 부산중부2,부산광역시 중구 남포동1가(남포동교차로 부근),11,11,3,6,1,1,129.0338349,35.09832638
부산 부산중부3,부산광역시 중구 남포동3가(남포사거리 부근),14,15,2,11,2,0,129.0274955,35.09723898
부산 부산동부1,부산광역시 동구 초량동(과일가게 부근),5,5,0,4,0,1,129.04,35.11582734
부산 부산서부1,부산광역시 서구 아미동2가(제경헤어샵 부근),4,4,0,4,0,0,129.0168207,35.09993115
부산 부산서부2,부산광역시 서구 동대신동1가(구덕사거리 부근),6,8,0,6,2,0,129.0163879,35.11768488
부산 부산남부1,부산광역시 남구 감만동(김밥마을 부근),4,4,1,3,0,0,129.0862508,35.12321003
부산 부산남부2,부산광역시 수영구 민락동(행복한식당 부근),5,5,1,4,0,0,129.1199128,35.1683496
부산 부산남부3,부산광역시 남구 문현동(한양아파트 부근),5,6,1,4,0,1,129.0741204,35.14293311
부산 부산남부4,부산광역시 남구 대연동(용소 삼거리 부근),7,7,1,6,0,0,129.100614,35.13603132
부산 부산북부1,부산광역시 북구 화명동(화명삼거리 부근),5,5,0,4,0,1,129.0140941,35.23809124
부산 부산북부2,부산광역시 북구 구포동(구포지구대 부근),8,8,1,2,3,2,129.0066587,35.19767126
부산 부산북부3,부산광역시 북구 덕천동(메디앙오피스텔 부근),16,19,1,14,4,0,129.0122278,35.21190132
부산 부산동래1,부산광역시 동래구 온천동(초우노래방 부근),4,4,0,3,1,0,129.0808679,35.22159106
부산 부산동래2,부산광역시 동래구 명장동(경우리차 부근),7,7,0,5,1,1,129.0995222,35.20471156
부산 부산동래3,부산광역시 동래구 안락동(안락고가(북측) 부근),8,8,1,5,2,0,129.0953884,35.19722877
부산 부산영도1,부산광역시 영도구 영선동1가(영선위로타리 부근),8,8,2,3,3,0,129.042414,35.08496132
부산 부산영도2,부산광역시 영도구 대교동1가(소방서앞사거리 부근),14,14,1,7,5,1,129.0422038,35.09127533
부산 부산해운대1,부산광역시 해운대구 재송동(고물상 부근),5,5,1,3,1,0,129.1208848,35.18800039
부산 부산해운대2,부산광역시 해운대구 송정동(송정역앞 부근),6,7,2,5,0,0,129.199888,35.18202141
부산 부산진1,부산광역시 부산진구 당감동(무궁화아파트 부근),7,7,0,7,0,0,129.0339008,35.16499573
부산 부산진2,부산광역시 부산진구 양정동(동래소방서(양정파출소)앞 부근),7,8,2,5,1,0,129.0758501,35.17456597
부산 부산진3,부산광역시 부산진구 가야동(동의대학교 부근),8,8,1,5,2,0,129.0324766,35.15352002
부산 부산진4,부산광역시 부산진구 당감동(당감동 부근),9,9,1,4,3,1,129.0401312,35.16561451
부산 부산진5,부산광역시 부산진구 부전동(서면집 부근),11,11,2,4,4,1,129.0607311,35.15970494
부산 부산진6,부산광역시 부산진구 부전동(금호텔레콤(주) 부근),16,19,0,16,3,0,129.0578051,35.15364775
부산 부산금정1,부산광역시 금정구 노포동(노포역 부근),2,2,1,1,0,0,129.0945085,35.28379827
부산 부산금정2,부산광역시 금정구 구서동(알뜰재활용 부근),5,5,0,3,1,1,129.091508,35.25950777
부산 부산사하1,부산광역시 사하구 괴정동(단독주택 부근),4,4,0,2,2,0,128.9862697,35.09731161
부산 부산사하2,부산광역시 사하구 하단동(하단교차로 부근),4,4,0,3,0,1,128.9676834,35.1057519
부산 부산사하3,부산광역시 사하구 괴정동(괴정교차로 부근),8,8,0,8,0,0,128.9912046,35.09944015
부산 부산연제1,부산광역시 연제구 연산동(연미시장사거리 부근),4,4,0,3,1,0,129.0913499,35.174036
부산 부산연제2,부산광역시 연제구 연산동(대신페이퍼 부근),4,5,0,3,2,0,129.107164,35.18557768
부산 부산연제3,부산광역시 연제구 연산동(밀양방앗간 부근),4,4,1,2,1,0,129.0885504,35.18563397
부산 부산연제4,부산광역시 연제구 거제동(씨에스자동차 부근),5,6,0,4,1,1,129.0803575,35.19054904
부산 부산연제5,부산광역시 연제구 연산동(시청앞 부근),7,7,1,4,1,1,129.0772633,35.18062166
부산 부산연제6,부산광역시 연제구 연산동(연산교차로 부근),23,23,0,18,5,0,129.0821464,35.18530548
부산 부산사상1,부산광역시 사상구 엄궁동(전원피아노 부근),4,4,0,3,1,0,128.9707749,35.12941815
부산 부산사상2,부산광역시 사상구 덕포동(실로암상조(주) 부근),4,4,1,1,2,0,128.988741,35.17222398
부산 부산사상3,부산광역시 사상구 괘법동(시장약국 부근),6,6,0,3,3,0,128.9825073,35.16633072
부산 부산사상4,부산광역시 사상구 감전동(감전동입구A 부근),8,9,1,5,3,0,128.9869361,35.15993909
대구 대구남부1,대구광역시 남구 대명동(앞산네거리 부근),7,7,1,3,3,0,128.5798952,35.83954462
대구 대구동부1,대구광역시 동구 효목동(아양네거리 부근),4,4,0,1,2,1,128.6391938,35.88687976
대구 대구동부2,대구광역시 동구 입석동(입석사거리 부근),4,4,0,3,1,0,128.6435154,35.89186846
대구 대구수성1,대구광역시 수성구 신매동(시지천마타운 부근),4,4,0,2,2,0,128.7093542,35.83601248
대구 대구수성2,대구광역시 수성구 수성동4가(수성네거리 부근),4,5,0,3,2,0,128.6185878,35.85966515
대구 대구수성3,대구광역시 수성구 황금동(유성자원 부근),4,4,1,2,1,0,128.614488,35.84053603
대구 대구수성4,대구광역시 수성구 범어동(범어네거리 부근),5,5,0,3,2,0,128.6257998,35.8590298
대구 대구수성5,대구광역시 수성구 매호동(고산농협단위조합(매호지점) 부근),5,5,0,4,1,0,128.7058075,35.84234999
대구 대구수성6,대구광역시 수성구 파동(주택 부근),5,5,0,5,0,0,128.6207996,35.80827338
대구 대구수성7,대구광역시 수성구 범물동(용지네거리 부근),6,6,0,2,4,0,128.6437627,35.81733419
대구 대구달서1,대구광역시 달서구 상인동(상인고가차도 부근),10,10,0,6,4,0,128.5389875,35.81782576
대구 대구달성1,대구광역시 달성군 다사읍(훼밀리아파트 부근),4,5,1,3,1,0,128.4632779,35.85947818
대구 대구북부1,대구광역시 북구 팔달동(팔달교 부근),4,4,1,3,0,0,128.5494392,35.89697378
대구 대구북부2,대구광역시 북구 산격동(대도교회B 부근),5,5,0,4,1,0,128.6040785,35.88993854
대구 대구북부3,대구광역시 북구 태전동(화전약국 부근),5,7,0,5,2,0,128.5483483,35.91524082
대구 대구북부4,대구광역시 북구 산격동(산격중학교 부근),5,5,1,1,3,0,128.6086476,35.89978652
대구 대구북부5,대구광역시 북구 칠성동1가(고성네거리 부근),9,9,0,6,2,1,128.5817025,35.88455249
대구 대구북부6,대구광역시 북구 칠성동1가(칠성시장네거리 부근),10,11,1,6,4,0,128.6028501,35.87645348
대구 대구서부1,대구광역시 서구 내당동(빈대떡일번지 부근),4,4,0,0,4,0,128.5470751,35.85795663
대구 대구중부1,대구광역시 중구 남산동(반고개네거리 부근),9,10,1,5,4,0,128.5717572,35.86259842
대구 대구성서1,대구광역시 달서구 장기동(장기초록나라105동앞 부근),5,5,1,2,2,0,128.5307002,35.84550329
대구 대구성서2,대구광역시 달서구 성당동(성당시장네거리 부근),6,7,0,3,3,1,128.5740733,35.85119997
대구 대구성서3,대구광역시 달서구 용산동(홈마트 부근),6,6,0,5,1,0,128.5218243,35.8588322
대구 대구성서4,대구광역시 달서구 이곡동(대구지방조달청 부근),9,9,0,4,5,0,128.5113252,35.85535082
인천 인천중부1,인천광역시 동구 송현동(배다리삼거리 부근),4,4,0,3,1,0,126.6363672,37.47379283
인천 인천중부2,인천광역시 동구 송림동(송림고가교 부근),4,4,1,3,0,0,126.6532955,37.47894486
인천 인천중부3,인천광역시 동구 송림동(샘표인천대리점 부근),4,4,2,1,1,0,126.6474613,37.47679376
인천 인천중부4,인천광역시 중구 도원동(창영초등학교 부근),5,6,1,3,1,1,126.6421298,37.47126598
인천 인천중부5,인천광역시 동구 송현동(황해유통 부근),5,5,2,3,0,0,126.6354282,37.47872532
인천 인천중부6,인천광역시 동구 송림동(박문로터리 부근),6,7,0,5,2,0,126.6488149,37.47013357
인천 인천중부7,인천광역시 중구 신흥동1가(신흥사거리 부근),9,9,2,5,1,1,126.6346165,37.46673151
인천 인천남부1,인천광역시 남구 도화동(도화초등교사거리 부근),4,4,0,4,0,0,126.6687297,37.46398395
인천 인천남부2,인천광역시 남구 숭의동(숭의로터리 부근),5,5,0,1,4,0,126.6433421,37.46314464
인천 인천남부3,인천광역시 남구 주안동(인천고교앞 부근),5,5,2,1,2,0,126.6895349,37.4546553
인천 인천남부4,인천광역시 남구 주안동(용일사거리 부근),6,6,0,4,2,0,126.6672711,37.45173427
인천 인천남부5,인천광역시 남구 도화동(도화IC남측(장천사거리) 부근),10,10,2,4,2,2,126.6740039,37.46046061
인천 인천남부6,인천광역시 남구 주안동(시민회관사거리 부근),11,11,1,7,3,0,126.6801794,37.45926877
인천 인천부평1,인천광역시 부평구 부평동(북인천우체국 부근),7,8,0,3,5,0,126.7217665,37.49129936
인천 인천부평2,인천광역시 부평구 십정동(동암역입구 부근),7,7,0,4,3,0,126.7064172,37.47065021
인천 인천부평3,인천광역시 부평구 산곡동(전화국사거리 부근),7,8,0,7,1,0,126.7109729,37.50386158
인천 인천부평4,인천광역시 부평구 산곡동(원적사거리 부근),7,7,2,2,2,1,126.7033759,37.50453081
인천 인천남동1,인천광역시 남동구 구월동(에덴빌라 부근),3,3,2,0,1,0,126.7224028,37.4557144
인천 인천남동2,인천광역시 남동구 간석동(주안역삼거리 부근),4,4,0,4,0,0,126.7023416,37.46454912
인천 인천남동3,인천광역시 남동구 만수동(리빙스텔 부근),5,5,1,3,1,0,126.7388873,37.44236451
인천 인천남동4,인천광역시 남동구 간석동(벽돌막사거리 부근),6,6,0,4,2,0,126.7001278,37.46855417
인천 인천남동5,인천광역시 남동구 구월동(새샘교회 부근),6,6,1,3,2,0,126.7188977,37.45898122
인천 인천남동6,인천광역시 남동구 간석동(청산빌라 부근),7,8,0,5,3,0,126.7146977,37.46379363
인천 인천서부1,인천광역시 서구 가좌동(건지사거리 부근),4,4,0,1,3,0,126.6854156,37.49459269
인천 인천서부2,인천광역시 서구 석남동(독골사거리 부근),5,5,0,4,1,0,126.667364,37.51368343
인천 인천서부3,인천광역시 서구 심곡동(심곡사거리 부근),7,7,0,4,3,0,126.6766981,37.54260069
인천 인천계양1,인천광역시 계양구 작전동(이가네동태탕 부근),3,3,1,2,0,0,126.7250924,37.53068509
인천 인천계양2,인천광역시 계양구 계산동(계산주공아파트 부근),4,4,0,4,0,0,126.7349156,37.54022854
인천 인천계양3,인천광역시 계양구 계산동(화로구이 부근),5,5,1,2,2,0,126.7206343,37.54360989
인천 인천계양4,인천광역시 계양구 계산동(계산사거리 부근),5,5,2,2,1,0,126.7282387,37.54331643
인천 인천계양5,인천광역시 계양구 작전동(라이즈빌 부근),6,6,0,4,2,0,126.7366882,37.53453066
인천 인천계양6,인천광역시 계양구 작전동(작동초등학교 부근),6,6,0,4,2,0,126.7352326,37.52897668
인천 인천계양7,인천광역시 계양구 병방동(동서철물건재 부근),6,7,0,4,3,0,126.7391377,37.54569138
인천 인천계양8,인천광역시 계양구 효성동(효일사거리 부근),6,6,1,4,1,0,126.7110224,37.52787264
인천 인천연수1,인천광역시 연수구 연수동(신연수역사거리 부근),4,4,0,4,0,0,126.6947257,37.41867272
인천 인천연수2,인천광역시 연수구 동춘동(동춘사거리 부근),5,5,0,3,2,0,126.6713176,37.4087673
인천 인천연수3,인천광역시 연수구 연수동(연화사거리 부근),7,7,1,4,2,0,126.6839807,37.41430859
인천 인천삼산1,인천광역시 부평구 부평동(문화의거리 부근),10,10,1,6,3,0,126.7220583,37.49642807
광주 광주동부1,광주광역시 동구 서석동(깨몽이오락실 부근),4,6,0,2,4,0,126.9264303,35.14528378
광주 광주동부2,광주광역시 동구 산수동(두암주공아파트앞교차 부근),6,6,0,3,3,0,126.9352571,35.1623747
광주 광주동부3,광주광역시 동구 계림동(광주고등학교 부근),7,7,0,2,4,1,126.9189899,35.15911837
광주 광주동부4,광주광역시 동구 학동(남광교종점 부근),8,9,0,4,5,0,126.9215157,35.13827038
광주 광주동부5,광주광역시 동구 계림동(계림오거리 부근),8,9,1,5,3,0,126.919846,35.15390701
광주 광주서부1,광주광역시 서구 금호동(바른치과 부근),4,4,1,0,3,0,126.8592487,35.13477412
광주 광주서부2,광주광역시 서구 화정동(화정사거리 부근),4,4,1,1,2,0,126.8771941,35.15222549
광주 광주서부3,광주광역시 서구 쌍촌동(국민일보 부근),5,5,0,3,2,0,126.8582504,35.15288406
광주 광주서부4,광주광역시 서구 화정동(염주동사거리 부근),5,6,0,5,1,0,126.874531,35.14299636
광주 광주서부5,광주광역시 서구 광천동(무등식당 부근),5,6,2,1,3,0,126.8836982,35.16325051
광주 광주서부6,광주광역시 서구 화정동(화정동주공아파트 부근),6,6,0,5,1,0,126.8804456,35.14764347
광주 광주서부7,광주광역시 서구 치평동(동양증권 부근),7,7,0,3,4,0,126.8484012,35.15439144
광주 광주남부1,광주광역시 남구 주월동(믿음사세탁 부근),4,4,0,2,2,0,126.9023608,35.13227124
광주 광주남부2,광주광역시 남구 월산동(월산사거리 부근),4,4,1,3,0,0,126.8912898,35.14514841
광주 광주남부3,광주광역시 남구 사동(광주대교종점 부근),5,6,0,5,1,0,126.9094074,35.14899638
광주 광주남부4,광주광역시 남구 방림동(덕산ENG(주) 부근),5,5,1,2,2,0,126.9105917,35.1339707
광주 광주남부5,광주광역시 남구 월산동(화정아파트 부근),10,10,1,6,3,0,126.8866652,35.14685456
광주 광주북부1,광주광역시 북구 양산동(양산우체국앞 부근),5,5,1,3,1,0,126.8718264,35.20633579
광주 광주북부2,광주광역시 북구 유동(현옥이야채 부근),6,6,1,2,3,0,126.9015285,35.15450321
광주 광주북부3,광주광역시 북구 신안동(순아헤어스케치 부근),6,6,2,3,1,0,126.8971083,35.16730351
광주 광주북부4,광주광역시 북구 유동(새천년건설(주) 부근),6,6,3,3,0,0,126.9060043,35.15803287
광주 광주북부5,광주광역시 북구 용봉동(베스킨라빈스31 부근),8,8,1,4,3,0,126.9124925,35.17616529
광주 광주북부6,광주광역시 북구 두암동(명석기원 부근),10,10,0,5,5,0,126.9289435,35.17807082
광주 광주북부7,광주광역시 북구 우산동(말바우사거리 부근),12,12,0,8,4,0,126.9223063,35.17100246
광주 광주광산1,광주광역시 광산구 월계동(장고분앞 부근),4,4,0,1,3,0,126.8428079,35.21366582
광주 광주광산2,광주광역시 광산구 신가동(꼼장어숯불구이전문점 부근),4,4,0,2,2,0,126.8181636,35.17952668
광주 광주광산3,광주광역시 광산구 우산동(보트피싱 부근),4,4,1,2,1,0,126.805674,35.16212062
광주 광주광산4,광주광역시 광산구 운남동(한사랑병원 부근),6,6,0,4,2,0,126.8237869,35.17816959
광주 광주광산5,광주광역시 광산구 월곡동(송가네식품 부근),6,8,0,4,3,1,126.8091463,35.17155599
광주 광주광산6,광주광역시 광산구 송정동(가문 부근),6,7,2,2,3,0,126.7987829,35.13691
대전 대전중부1,대전광역시 중구 태평동(태평오거리 부근),4,4,1,1,2,0,127.3950819,36.32558807
대전 대전중부2,대전광역시 중구 부사동(경동중부상사(주) 부근),4,5,1,2,2,0,127.4292254,36.3184639
대전 대전중부3,대전광역시 중구 석교동(독신장여관 부근),4,4,1,3,0,0,127.4407731,36.31021201
대전 대전중부4,대전광역시 중구 대흥동(중앙로사거리 부근),5,7,0,3,3,1,127.4262634,36.32889299
대전 대전중부5,대전광역시 중구 선화동(대지산업(주) 부근),6,11,3,3,5,0,127.4195269,36.32475957
대전 대전중부6,대전광역시 중구 목동(목동사거리 부근),7,8,0,4,4,0,127.4127974,36.33492427
대전 대전중부7,대전광역시 중구 문화동(서대전네거리 부근),8,10,0,6,4,0,127.4123146,36.32226804
대전 대전동부1,대전광역시 동구 소제동(동서교 부근),4,4,2,2,0,0,127.4384928,36.33437228
대전 대전동부2,대전광역시 동구 성남동(효촌마을 부근),4,4,2,2,0,0,127.4345968,36.34306109
대전 대전동부3,대전광역시 동구 신흥동(충남중네거리 부근),5,5,1,2,2,0,127.4467216,36.32619923
대전 대전동부4,대전광역시 동구 용전동(대풍빌라 부근),5,5,2,2,1,0,127.4323835,36.35094835
대전 대전동부5,대전광역시 동구 원동(원동사거리 부근),6,7,1,2,4,0,127.4348106,36.32716699
대전 대전동부6,대전광역시 동구 삼성동(삼성사거리 부근),8,8,2,5,1,0,127.4299435,36.33761314
대전 대전동부7,대전광역시 동구 성남동(기아자동차큐서비스용전점 부근),9,10,1,7,2,0,127.4401185,36.35044761
대전 대전동부8,대전광역시 동구 중동(정심이용원 부근),9,9,4,3,2,0,127.4301266,36.33230315
대전 대전서부1,대전광역시 서구 도마동(칼라매치 부근),5,6,0,2,4,0,127.3776988,36.32009916
대전 대전서부2,대전광역시 서구 도마동(대아아파트 부근),5,7,0,5,2,0,127.3703093,36.32211084
대전 대전서부3,대전광역시 서구 변동(번동사거리 부근),6,6,0,5,1,0,127.3791623,36.32558329
대전 대전서부4,대전광역시 서구 도마동(청용각 부근),6,7,2,1,4,0,127.3791883,36.31506104
대전 대전대덕1,대전광역시 대덕구 덕암동(하늘사랑어린이집 부근),4,4,0,3,1,0,127.4258633,36.44532609
대전 대전대덕2,대전광역시 대덕구 법동(영진로얄아파트삼거리 부근),4,4,0,4,0,0,127.4269675,36.37427701
대전 대전대덕3,대전광역시 대덕구 오정동(오정사거리 부근),5,5,1,4,0,0,127.4158918,36.35869113
대전 대전대덕4,대전광역시 대덕구 신탄진동(신탄진역앞횡단 부근),6,6,2,3,1,0,127.4292789,36.44900459
대전 대전대덕5,대전광역시 대덕구 오정동(CJ푸드시스템 부근),7,8,0,5,3,0,127.422026,36.34356743
대전 대전대덕6,대전광역시 대덕구 오정동(한남육교 부근),7,8,1,4,3,0,127.4176289,36.34967693
대전 대전둔산1,대전광역시 서구 월평동(진달래아파트 부근),3,3,2,1,0,0,127.3708409,36.35779446
대전 대전둔산2,대전광역시 서구 탄방동((주)두원 부근),4,4,0,2,2,0,127.3899445,36.34618915
대전 대전둔산3,대전광역시 서구 탄방동(다모빌딩 부근),4,5,1,4,0,0,127.3808689,36.34534559
대전 대전둔산4,대전광역시 서구 갈마동(계룡로네거리 부근),4,4,2,2,0,0,127.3759487,36.34888364
대전 대전둔산5,대전광역시 유성구 (중부모터스(주)렉서스 부근),5,5,1,4,0,0,127.3567943,36.35927501
대전 대전둔산6,대전광역시 서구 둔산동(SRS코리아(주)KFC 시청점 부근),6,6,0,4,2,0,127.3874243,36.35126606
울산 울산중부1,울산광역시 중구 반구동(중앙여고입구 부근),4,4,0,1,3,0,129.3423067,35.55496749
울산 울산중부2,울산광역시 중구 태화동(하나공조 부근),4,4,0,4,0,0,129.2882788,35.55326592
울산 울산중부3,울산광역시 중구 학성동(학성공앞오거리 부근),5,5,1,4,0,0,129.3370259,35.55608482
울산 울산남부1,울산광역시 남구 옥동(동서아파트 부근),5,5,1,3,1,0,129.2938388,35.53444976
울산 울산남부2,울산광역시 남구 야음동(금호타이어 부근),6,6,0,4,2,0,129.3213082,35.52792565
울산 울산남부3,울산광역시 남구 신정동(하나화장품 부근),7,8,0,6,2,0,129.3104258,35.54472252
울산 울산남부4,울산광역시 남구 삼산동(숙위홈 부근),7,8,1,5,2,0,129.347377,35.53987074
울산 울산남부5,울산광역시 남구 신정동(로얄맨션 부근),8,9,0,7,2,0,129.3141412,35.53474729
울산 울산남부6,울산광역시 남구 달동(번영사거리 부근),8,8,1,6,1,0,129.3271758,35.53719459
울산 울산남부7,울산광역시 남구 달동(다죽 부근),9,10,0,9,1,0,129.3335825,35.53858482
울산 울산남부8,울산광역시 남구 신정동(공업탑로터리 부근),11,12,0,7,5,0,129.309263,35.53273178
울산 울산동부1,울산광역시 동구 서부동(명덕삼거리 부근),4,5,0,4,1,0,129.4324213,35.52216634
울산 울산동부2,울산광역시 동구 화정동(울기공원사거리 부근),4,4,2,2,0,0,129.4264432,35.4921158
울산 울산동부3,울산광역시 동구 화정동(대송현대아파트 부근),6,6,0,5,1,0,129.4174493,35.49911054
울산 울산울주1,울산광역시 울주군 언양읍(시외버스터미널앞 부근),4,4,1,3,0,0,129.1275371,35.56382858
울산 울산울주2,울산광역시 울주군 온산읍(안동방앗간 부근),5,5,0,1,4,0,129.3105813,35.43423853
경기 수원중부1,경기도 수원시 장안구 연무동(창운대노인회관 부근),3,3,0,1,2,0,127.0291847,37.29867441
경기 수원중부2,경기도 수원시 장안구 조원동(장안구청지하차도 부근),3,3,0,1,2,0,127.007315,37.30257854
경기 수원중부3,경기도 수원시 팔달구 팔달로1가(종로삼거리 부근),4,4,0,0,4,0,127.0179071,37.28182836
경기 수원중부4,경기도 수원시 장안구 정자동(동신노인회관 부근),4,4,0,1,3,0,126.9930894,37.30378942
경기 수원중부5,경기도 수원시 장안구 정자동(조은장로교회 부근),4,4,0,2,1,1,126.9937118,37.29510271
경기 수원중부6,경기도 수원시 팔달구 우만동(가네정보기기 부근),4,4,0,2,2,0,127.0321787,37.27981116
경기 수원중부7,경기도 수원시 팔달구 영동(중동삼거리 부근),4,4,0,2,2,0,127.0167108,37.27509784
경기 수원중부8,경기도 수원시 장안구 정자동(체육회관B 부근),4,5,0,2,3,0,126.9994174,37.29562274
경기 수원중부9,경기도 수원시 장안구 조원동(세원아트빌라 부근),4,4,0,3,1,0,127.0127592,37.30349345
경기 수원중부10,경기도 수원시 장안구 송죽동(삼호빌라 부근),4,4,1,3,0,0,127.0002441,37.30368464
경기 수원중부11,경기도 수원시 장안구 파장동(공무원교육원 부근),4,4,1,3,0,0,126.9912715,37.3106592
