시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
서울특별시 강서구2,서울특별시 강서구 내발산동(수명중.고교입구 부근),3,3,0,2,0,1,126.8235162,37.5499056
서울특별시 금천구1,서울특별시 금천구 시흥동(은행나무오거리 부근),3,3,0,1,2,0,126.9085609,37.45147006
서울특별시 영등포구1,서울특별시 영등포구 양평동1가(양평역사거리 부근),3,3,0,0,3,0,126.8873157,37.52558401
서울특별시 영등포구2,서울특별시 영등포구 신길동(청운빌딩 부근),3,3,0,0,3,0,126.9026304,37.50112767
서울특별시 동작구1,서울특별시 동작구 상도동(국민은행 부근),3,3,0,1,1,1,126.9281439,37.49913877
서울특별시 관악구1,서울특별시 관악구 신림동(뿌리약국 부근),3,3,0,1,2,0,126.9185758,37.47424766
서울특별시 서초구1,서울특별시 서초구 양재동(금호빌딩 부근),3,3,0,1,1,1,127.0440942,37.47144557
서울특별시 강남구1,서울특별시 강남구 도곡동(경남아파트 부근),4,4,0,4,0,0,127.0398377,37.48787237
서울특별시 강동구1,서울특별시 강동구 명일동(명일동사무소 부근),3,4,0,2,2,0,127.1466706,37.55007096
서울특별시 강동구2,서울특별시 강동구 성내동(강동 삼성아파트 부근),3,4,0,0,4,0,127.1258634,37.53179047
부산광역시 북구1,부산광역시 북구 덕천동(부영벽산 파라빌 부근),3,3,0,2,1,0,129.021999,35.21392468
부산광역시 해운대구1,부산광역시 해운대구 반여동(유럽십자수 부근),3,3,0,2,1,0,129.1192742,35.20091473
부산광역시 금정구1,부산광역시 금정구 구서동(고은발레스튜디오 부근),4,5,0,2,2,1,129.0881868,35.25472104
부산광역시 수영구1,부산광역시 수영구 광안동(도시광안아파트 부근),3,3,0,2,0,1,129.1087992,35.16267341
대구광역시 서구1,대구광역시 서구 평리동(석윤덕대서소 부근),3,3,0,2,0,1,128.5598862,35.87189971
대구광역시 남구1,대구광역시 남구 대명동(개나리상가 부근),3,3,0,0,3,0,128.5700764,35.83938723
대구광역시 북구1,대구광역시 북구 태전동(마니타바이크 부근),3,3,1,2,0,0,128.5427527,35.91348552
대구광역시 북구2,대구광역시 북구 동천동(화성센트럴파크 부근),3,3,0,1,2,0,128.561421,35.93665005
대구광역시 수성구1,대구광역시 수성구 만촌동((주)구남산업 부근),4,4,0,1,3,0,128.6403383,35.86500525
대구광역시 수성구2,대구광역시 수성구 범물동(우방동서청아타운201동앞 부근),4,4,0,1,3,0,128.6401422,35.81726942
대구광역시 달서구1,대구광역시 달서구 상인동(월성삼성래미안 부근),3,3,0,2,1,0,128.52862,35.8207549
대구광역시 달서구2,대구광역시 달서구 이곡동(대구지방조달청 부근),3,4,0,1,3,0,128.5118279,35.85534666
인천광역시 남동구1,인천광역시 남동구 만수동(21세기약국 부근),3,3,0,0,3,0,126.7354679,37.46179955
인천광역시 계양구1,인천광역시 계양구 작전동(화전초교사거리 부근),5,5,0,0,5,0,126.7282233,37.52796579
인천광역시 계양구2,인천광역시 계양구 효성동(향기로운나무 부근),3,4,0,0,4,0,126.7119563,37.53052609
인천광역시 서구1,인천광역시 서구 원당동(대성N학원 부근),4,4,0,1,3,0,126.6700382,37.59500256
인천광역시 서구2,인천광역시 서구 가좌동(가좌2동사무소 부근),3,3,0,1,2,0,126.6855381,37.49060959
인천광역시 서구3,인천광역시 서구 당하동(안흥찐빵 부근),3,3,0,0,3,0,126.6991711,37.59274405
광주광역시 서구1,광주광역시 서구 풍암동(조아제약(주) 광주영업소 부근),3,4,0,1,3,0,126.8804482,35.12556973
광주광역시 서구2,광주광역시 서구 동천동(동천동우체국 부근),3,3,0,0,3,0,126.8698736,35.17082334
광주광역시 북구1,광주광역시 북구 매곡동(삼익3차아파트 부근),3,4,0,2,2,0,126.8937858,35.18885561
광주광역시 북구2,광주광역시 북구 문흥동(색종이미술학원 부근),3,3,0,0,3,0,126.9147961,35.17977366
대전광역시 동구1,대전광역시 동구 가양동(한밭빌라 부근),4,4,0,2,2,0,127.4474033,36.35358899
대전광역시 서구1,대전광역시 서구 가수원동(계룡아파트삼거리 부근),4,5,0,2,3,0,127.3510283,36.30256087
대전광역시 서구2,대전광역시 서구 도마동(허치과 부근),4,4,0,0,4,0,127.3703085,36.32257063
대전광역시 서구3,대전광역시 서구 괴정동(KT빌라 부근),3,3,1,0,2,0,127.3835081,36.33919066
대전광역시 서구4,대전광역시 서구 둔산동(크로바사거리 부근),3,4,0,1,3,0,127.3900099,36.35124142
울산광역시 중구1,울산광역시 중구 복산동(쥬라기 부근),3,3,0,0,3,0,129.3322196,35.56690398
울산광역시 동구1,울산광역시 동구 일산동(HELLO KITTY 부근),3,4,0,1,3,0,129.4201932,35.49536171
울산광역시 북구1,울산광역시 북구 신천동(한국레미콘 부근),3,3,0,0,3,0,129.3484942,35.63373022
울산광역시 울주군1,울산광역시 울주군 범서읍(상무유통 부근),3,3,0,0,3,0,129.2291868,35.56275571
경기도 수원시 장안구1,경기도 수원시 장안구 조원동(천연화장품 부근),4,4,0,2,2,0,127.0164056,37.30146226
경기도 수원시 장안구2,경기도 수원시 장안구 천천동((주)웅진씽크빅 서수원지국 부근),3,4,0,3,1,0,126.9824727,37.29776387
경기도 수원시 권선구1,경기도 수원시 권선구 권선동(진성건업(주) 부근),3,4,0,2,2,0,127.0272472,37.25499608
경기도 수원시 팔달구1,경기도 수원시 팔달구 화서동(화서오거리 부근),3,3,0,2,1,0,126.9993596,37.27879355
경기도 성남시 중원구1,경기도 성남시 중원구 금광동(금광카센타 부근),3,3,0,2,1,0,127.1637142,37.4481107
경기도 부천시 원미구1,경기도 부천시 원미구 역곡동(현대13차맨션 부근),4,4,1,1,2,0,126.8164369,37.48973986
경기도 부천시 소사구1,경기도 부천시 소사구 소사본동(소중삼길사거리 부근),3,3,0,1,2,0,126.7942906,37.47248909
경기도 광명시1,경기도 광명시 광명동(은성상사 부근),5,5,0,1,4,0,126.8545381,37.47334351
경기도 광명시2,경기도 광명시 광명동(대성부동산 부근),3,3,0,0,2,1,126.8561218,37.48150681
경기도 평택시1,경기도 평택시 서정동(지정초교사거리 부근),5,5,0,1,4,0,127.0586234,37.06701321
경기도 평택시2,경기도 평택시 독곡동(한신빌딩 부근),3,3,0,0,3,0,127.0643667,37.08060531
경기도 안산시 상록구1,경기도 안산시 상록구 건건동(반월신협B 부근),3,3,0,1,1,1,126.9017114,37.30405549
경기도 안산시 상록구2,경기도 안산시 상록구 사동(사동1333-13A 부근),3,3,0,0,3,0,126.8527844,37.29547542
경기도 안산시 단원구1,경기도 안산시 단원구 선부동(선일초교사거리 부근),3,3,0,1,2,0,126.8008014,37.33927216
경기도 과천시1,경기도 과천시 별양동(소방서삼거리 부근),3,3,0,0,3,0,126.9935312,37.42881129
경기도 남양주시1,경기도 남양주시 평내동((국민은행평내동점앞) 부근),4,4,0,1,3,0,127.2371786,37.64443502
경기도 오산시1,경기도 오산시 원동((거산농수산마트앞교차로) 부근),3,3,0,3,0,0,127.0690286,37.13368014
경기도 시흥시1,경기도 시흥시 거모동(도일삼거리 부근),4,4,0,0,2,2,126.7848108,37.34320071
경기도 시흥시2,경기도 시흥시 대야동(대야오거리 부근),3,3,0,2,1,0,126.788354,37.44854956
경기도 의왕시1,경기도 의왕시 오전동((동백아파트앞교차로) 부근),3,3,0,2,1,0,126.9704951,37.35581743
경기도 용인시 기흥구1,경기도 용인시 기흥구 구갈동(삼성테스코(주)홈플러스 익스프레스 새천년 부근),3,4,0,1,3,0,127.1111331,37.2884892
경기도 용인시 기흥구2,경기도 용인시 기흥구 동백동(삼성내과 부근),3,4,0,0,3,1,127.1597405,37.28262439
경기도 안성시1,경기도 안성시 공도읍((맑은샘불한증막앞교차로) 부근),3,3,0,0,3,0,127.1406124,36.99033923
경기도 김포시1,경기도 김포시 장기동(김포신영지웰아파트 부근),3,3,0,0,1,2,126.6684012,37.64342694
경기도 광주시1,경기도 광주시 태전동((별이교앞) 부근),3,3,0,0,2,1,127.2303611,37.39014516
강원도 춘천시1,강원도 춘천시 효자동((효제초등학교앞교차로) 부근),3,3,0,1,2,0,127.7375078,37.87115396
강원도 원주시1,강원도 원주시 단구동(찍고바르고 부근),4,4,0,0,2,2,127.9499918,37.32194944
강원도 원주시2,강원도 원주시 단계동(OB광장 부근),3,4,0,1,2,1,127.9306348,37.34867997
강원도 강릉시1,강원도 강릉시 입암동((이안강릉타운아파트앞교차로) 부근),3,3,0,2,1,0,128.920162,37.75579554
충청북도 청주시 상당구1,충청북도 청주시 상당구 수동((청주상공회의소) 부근),3,4,0,3,1,0,127.4901897,36.63807406
충청북도 청주시 서원구1,충청북도 청주시 서원구 성화동(성동교회 부근),4,5,0,0,5,0,127.4558068,36.6170923
충청북도 청주시 청원구1,충청북도 청주시 청원구 율량동((신동아아파트3동) 부근),3,3,0,1,2,0,127.4794659,36.66630755
충청북도 청주시 청원구2,충청북도 청주시 청원구 주성동(율량대원칸타빌1차아파트 부근),3,3,0,1,2,0,127.497846,36.67230022
충청북도 청주시 청원구3,충청북도 청주시 청원구 내덕동((예대로광명로) 부근),3,3,0,1,2,0,127.4936395,36.65775539
충청북도 진천군1,충청북도 진천군 진천읍(은희진피아노학원 부근),3,3,0,1,2,0,127.4397161,36.85488352
충청남도 천안시 동남구1,충청남도 천안시 동남구 신방동(성지새말 2단지아파트 부근),7,8,0,3,5,0,127.1314078,36.79216235
충청남도 천안시 서북구1,충청남도 천안시 서북구 쌍용동((한라동백아파트101동) 부근),3,3,0,3,0,0,127.123596,36.80121567
전라북도 군산시1,전라북도 군산시 소룡동(짱구문구점 부근),4,5,0,1,4,0,126.6829038,35.97495353
전라북도 군산시2,전라북도 군산시 수송동(수송제일오투그란데 부근),3,4,0,1,3,0,126.7106593,35.96224685
전라북도 익산시1,전라북도 익산시 어양동((어양주공8단지803동) 부근),3,4,0,0,4,0,126.9826603,35.96226714
전라남도 목포시1,전라남도 목포시 상동((옷가게) 부근),4,5,0,4,1,0,126.4231687,34.80214581
전라남도 여수시1,전라남도 여수시 종화동(종포해양공원 부근),3,3,0,3,0,0,127.7440756,34.73832477
전라남도 여수시2,전라남도 여수시 여서동(제13호광장 부근),3,3,0,2,1,0,127.6995279,34.74756798
전라남도 여수시3,전라남도 여수시 신기동(부영3단지사거리 부근),3,3,0,1,2,0,127.6676832,34.75955554
전라남도 광양시1,전라남도 광양시 중동(중마초등학교 부근),3,3,0,1,2,0,127.6964192,34.93385985
전라남도 화순군1,전라남도 화순군 화순읍(제실 부근),6,8,0,0,7,1,126.9924545,35.06201029
경상북도 포항시 북구1,경상북도 포항시 북구 장성동((장성주공아파트앞교차로) 부근),3,3,0,1,2,0,129.3730656,36.06809672
경상북도 구미시1,경상북도 구미시 고아읍(관리사무실 부근),3,3,0,0,2,1,128.3321283,36.15238451
경상북도 문경시1,경상북도 문경시 모전동(모전교(북측) 부근),3,3,0,0,3,0,128.1927507,36.58755155
경상북도 경산시1,경상북도 경산시 옥곡동(파리바게트 부근),5,5,0,1,4,0,128.7324145,35.81296885
경상북도 영양군1,경상북도 영양군 영양읍(농협사거리 부근),3,3,0,0,2,1,129.1135674,36.66541973
경상남도 창원시 의창구1,경상남도 창원시 의창구 소답동(어린이보호구역 부근),3,3,0,0,3,0,128.6266628,35.26461267
경상남도 창원시 마산합포구1,경상남도 창원시 마산합포구 자산동(시민브랑제리 부근),3,3,0,2,1,0,128.5677725,35.20223042
경상남도 창원시 마산합포구2,경상남도 창원시 마산합포구 창동(종근당미보약국 부근),3,4,0,1,3,0,128.5740349,35.2077821
경상남도 창원시 진해구1,경상남도 창원시 진해구 인사동(동산순복음교회 부근),3,4,0,1,3,0,128.6668285,35.14989371
경상남도 창원시 진해구2,경상남도 창원시 진해구 안골동(새안골삼거리 부근),3,3,0,0,3,0,128.8064567,35.1013326
경상남도 통영시1,경상남도 통영시 무전동(대한강화도아 부근),3,3,0,2,1,0,128.4248633,34.86087034
경상남도 김해시1,경상남도 김해시 진영읍((김영일정형외과의원앞교차로) 부근),3,5,0,2,3,0,128.7348862,35.30542818
경상남도 김해시2,경상남도 김해시 장유면(부영그린6차사거리 부근),3,3,0,2,1,0,128.8005566,35.19512344
경상남도 김해시3,경상남도 김해시 삼계동(김소아과 부근),3,3,0,2,1,0,128.8688269,35.26662183
경상남도 거제시1,경상남도 거제시 동부면(학동삼거리 부근),3,3,0,2,1,0,128.6426601,34.77632949
경상남도 고성군1,경상남도 고성군 고성읍(대가식당 부근),3,3,0,1,2,0,128.3202726,34.97486576
제주특별자치도 제주시1,제주특별자치도 제주시 삼도일동(에이스 아트빌 부근),5,5,0,0,5,0,126.5168915,33.50205965
제주특별자치도 제주시2,제주특별자치도 제주시 노형동(GS25시 부근),3,4,0,2,2,0,126.4848274,33.48121044
제주특별자치도 제주시3,제주특별자치도 제주시 일도이동(인제사거리 부근),3,3,0,0,3,0,126.5397317,33.50855616
제주특별자치도 제주시4,제주특별자치도 제주시 건입동(사라봉오거리 부근),3,3,0,0,3,0,126.5384625,33.51598313
서울특별시 성북구1,서울특별시 성북구 길음동(미아초교앞 부근),3,3,0,1,2,0,127.0225286,37.61035661
서울특별시 강북구1,서울특별시 강북구 번동(서울북부고용노동지청 부근),3,4,0,1,2,1,127.0346253,37.63524362
서울특별시 강북구2,서울특별시 강북구 미아동(수유초교 부근),3,3,0,1,2,0,127.0212867,37.63029054
서울특별시 노원구1,서울특별시 노원구 중계동(중계주공5단지아파트 부근),4,4,0,2,2,0,127.0761229,37.65144758
서울특별시 노원구2,서울특별시 노원구 하계동(중계그린아파트 부근),3,3,0,1,0,2,127.0642841,37.63928578
서울특별시 강서구1,서울특별시 강서구 내발산동(우장산공원입구 부근),3,3,0,1,1,1,126.8376128,37.55477165
서울특별시 영등포구1,서울특별시 영등포구 문래동6가(문래한신아파트 부근),5,5,0,1,4,0,126.8847855,37.51930845
서울특별시 동작구1,서울특별시 동작구 흑석동(중앙대학교병원 부근),5,6,0,3,3,0,126.9619428,37.50694996
서울특별시 동작구2,서울특별시 동작구 대방동(성남고 부근),3,4,0,1,3,0,126.9250789,37.50493414
서울특별시 동작구3,서울특별시 동작구 상도동(신대방삼거리역 부근),3,3,0,1,2,0,126.928997,37.49967168
서울특별시 강동구1,서울특별시 강동구 길동(길동초교 부근),4,4,0,2,1,1,127.143679,37.53810972
부산광역시 동래구1,부산광역시 동래구 사직동(예원초교 부근),3,3,0,2,1,0,129.0578519,35.19658974
부산광역시 동래구2,부산광역시 동래구 낙민동(스펀지유치원 부근),3,3,0,2,1,0,129.0961778,35.19435129
부산광역시 남구1,부산광역시 남구 용호동(동문교회 부근),3,3,0,1,2,0,129.1082143,35.11978114
부산광역시 사하구1,부산광역시 사하구 괴정동(대티역 부근),4,4,0,1,3,0,128.9989353,35.10301621
부산광역시 연제구1,부산광역시 연제구 연산동(연천초교 부근),3,3,0,1,2,0,129.0997338,35.18655673
부산광역시 수영구1,부산광역시 수영구 남천동(남천해변시장 부근),3,3,0,0,3,0,129.1088043,35.13951122
대구광역시 중구1,대구광역시 중구 공평동(동성로교회 부근),3,4,0,2,2,0,128.5981696,35.86874604
대구광역시 달서구1,대구광역시 달서구 월성동(월서초교 부근),4,4,0,1,3,0,128.531594,35.82109859
대구광역시 달서구2,대구광역시 달서구 월성동(농로네거리 부근),3,4,0,2,2,0,128.5261545,35.82470046
인천광역시 남구1,인천광역시 남구 도화동(도화초교 부근),4,4,0,1,3,0,126.6680991,37.46407472
인천광역시 연수구1,인천광역시 연수구 옥련동(우성아파트 부근),3,3,0,1,1,1,126.6464172,37.42438185
광주광역시 북구1,광주광역시 북구 연제동(영광회관 부근),4,4,0,1,2,1,126.8726509,35.19766519
광주광역시 북구2,광주광역시 북구 문흥동(문흥지구 부근),3,4,0,1,3,0,126.9226807,35.18504247
광주광역시 북구3,광주광역시 북구 용봉동(현대 아이파크 부근),3,3,0,1,2,0,126.8901146,35.18033547
광주광역시 북구4,광주광역시 북구 우산동(문흥초교 부근),3,3,0,1,2,0,126.9154219,35.17965558
광주광역시 광산구1,광주광역시 광산구 월계동(장고분앞 교차로 부근),5,7,0,4,2,1,126.8439199,35.21338331
광주광역시 광산구2,광주광역시 광산구 장덕동(장덕초교 부근),4,5,0,3,2,0,126.8130552,35.18668217
광주광역시 광산구3,광주광역시 광산구 신가동(선창초교 부근),3,3,1,1,1,0,126.8339519,35.18815359
광주광역시 광산구4,광주광역시 광산구 월계동(금광아파트 부근),3,3,0,1,2,0,126.8365246,35.22070785
대전광역시 중구1,대전광역시 중구 목동(목동초교 부근),3,3,0,1,2,0,127.4092225,36.33376059
대전광역시 중구2,대전광역시 중구 은행동(선화사거리 부근),3,3,0,1,2,0,127.4226863,36.33109388
대전광역시 서구1,대전광역시 서구 월평동(갑천초교 부근),4,4,0,2,2,0,127.3662696,36.35999896
대전광역시 서구2,대전광역시 서구 탄방동(탄방주공아파트1단지 부근),3,3,1,1,1,0,127.3935924,36.34170212
대전광역시 서구3,대전광역시 서구 내동(내동초교 부근),3,3,0,2,1,0,127.3805448,36.33135332
대전광역시 유성구1,대전광역시 유성구 송강동(그린아파트B 부근),3,3,0,1,1,1,127.3839294,36.43179146
대전광역시 대덕구1,대전광역시 대덕구 송촌동(선비마을5단지 부근),4,6,0,2,4,0,127.4453936,36.36554756
울산광역시 중구1,울산광역시 중구 성안동(백양초교 부근),3,3,0,0,2,1,129.3185168,35.5766202
울산광역시 남구1,울산광역시 남구 신정동(신정현대홈타운 3단지 부근),4,4,0,1,2,1,129.322188,35.5300543
울산광역시 남구2,울산광역시 남구 신정동(신정초교 부근),3,3,0,2,1,0,129.3039213,35.53847335
경기도 수원시 장안구1,경기도 수원시 장안구 정자동(효천초교사거리 부근),3,3,0,0,3,0,126.9851707,37.2937811
경기도 수원시 권선구1,경기도 수원시 권선구 권선동(곡선초교 부근),4,4,0,3,1,0,127.025208,37.25010096
경기도 성남시 수정구1,경기도 성남시 수정구 태평동(한전 사거리 부근),4,4,0,0,3,1,127.1301033,37.44472629
경기도 성남시 수정구2,경기도 성남시 수정구 태평동(성남초교 부근),3,3,0,1,2,0,127.1454331,37.44678079
경기도 성남시 수정구3,경기도 성남시 수정구 태평동(금빛초교 부근),2,2,1,0,1,0,127.1409687,37.44819862
경기도 성남시 중원구1,경기도 성남시 중원구 상대원동(상대원2동 주민센터 부근),5,5,0,1,3,1,127.1583294,37.43825735
경기도 부천시 원미구1,경기도 부천시 원미구 중동(부광초교 부근),3,4,0,1,3,0,126.7635747,37.5070937
경기도 부천시 소사구1,경기도 부천시 소사구 심곡본동(부천남초교 부근),4,5,0,3,2,0,126.7816472,37.48027202
경기도 부천시 오정구1,경기도 부천시 오정구 고강동(고강사거리 부근),5,5,0,3,2,0,126.8168149,37.52642624
경기도 광명시1,경기도 광명시 철산동(성일하이츠 부근),4,4,0,0,4,0,126.8636365,37.48584121
경기도 안산시 상록구1,경기도 안산시 상록구 본오동(광장웰빙사우나 부근),4,4,0,2,2,0,126.8725617,37.29483795
경기도 안산시 단원구1,경기도 안산시 단원구 초지동(주공14단지 교차로 부근),4,7,2,3,2,0,126.8148353,37.31047827
경기도 군포시1,경기도 군포시 금정동(금정초교사거리 부근),3,4,0,2,1,1,126.9426186,37.36572131
경기도 용인시 수지구1,경기도 용인시 수지구 죽전동(극동스타클래스 부근),3,4,1,0,2,1,127.1203563,37.32266347
경기도 용인시 수지구2,경기도 용인시 수지구 상현동(상현마을쌍용스윗닷홈 부근),3,3,0,3,0,0,127.0778313,37.30183252
경기도 이천시1,경기도 이천시 송정동(송정초교 부근),3,3,0,1,2,0,127.4337591,37.29508534
경기도 이천시2,경기도 이천시 장호원읍(장호원초교 부근),3,3,0,1,2,0,127.6265076,37.11622336
경기도 화성시1,경기도 화성시 능동(한마음초교사거리 부근),3,3,0,3,0,0,127.0527386,37.20839115
경기도 화성시2,경기도 화성시 병점동(롯데시네마 부근),3,3,0,1,2,0,127.043059,37.21451905
강원도 춘천시1,강원도 춘천시 퇴계동(남부초교 부근),4,6,0,0,6,0,127.72587,37.85846521
강원도 원주시1,강원도 원주시 단구동(현대2차아파트 부근),3,4,0,0,4,0,127.951013,37.32184716
강원도 동해시1,강원도 동해시 쇄운동(북삼새마을금고 한마음지점 부근),3,3,0,2,1,0,129.1083141,37.48622705
강원도 속초시1,강원도 속초시 교동(대명늘푸른아파트 부근),3,5,0,3,1,1,128.5704512,38.20486406
충청북도 청주시 서원구1,충청북도 청주시 서원구 수곡동(산남세원청실아파트103동 부근),6,6,0,3,3,0,127.4723727,36.61741838
충청북도 청주시 서원구2,충청북도 청주시 서원구 분평동(청주서원도서관 부근),5,5,0,0,5,0,127.4892156,36.60854459
충청북도 제천시1,충청북도 제천시 장락동(장락주공아파트1단지 부근),3,3,0,2,1,0,128.2238802,37.1553387
충청북도 진천군1,충청북도 진천군 진천읍(진천읍사무소 부근),4,4,0,2,2,0,127.4415673,36.85450582
전라북도 군산시1,전라북도 군산시 수송동(군산아리울초교 부근),5,5,0,2,3,0,126.719659,35.96764321
전라북도 군산시2,전라북도 군산시 나운동(보건소사거리 부근),5,7,0,0,7,0,126.7002035,35.96154379
전라북도 군산시3,전라북도 군산시 나운동(진포초교 부근),5,5,0,0,5,0,126.7032021,35.96565378
전라북도 군산시4,전라북도 군산시 나운동(축동사거리 부근),3,3,0,1,2,0,126.7106379,35.96411795
전라남도 목포시1,전라남도 목포시 용해동(포미타운주공1단지아파트 부근),4,4,0,2,2,0,126.397718,34.8174821
전라남도 목포시2,전라남도 목포시 상동(목포우성우편취급국 부근),4,4,0,0,4,0,126.422208,34.79992639
전라남도 여수시1,전라남도 여수시 학동(부영3단지사거리 부근),5,6,0,0,6,0,127.6676908,34.75937555
전라남도 광양시1,전라남도 광양시 중동(성호2차아파트 부근),3,3,0,2,1,0,127.69243,34.93236932
경상북도 포항시 남구1,경상북도 포항시 남구 오천읍(원동3지구 근린공원 부근),3,3,0,2,1,0,129.4027485,35.96491731
경상북도 경주시1,경상북도 경주시 황성동(황성현대5차아파트 부근),5,5,0,2,3,0,129.2186577,35.86729112
경상북도 구미시1,경상북도 구미시 형곡동(형곡중앙시장 부근),3,3,0,1,2,0,128.3359913,36.10677162
경상북도 구미시2,경상북도 구미시 임은동(한울공원 부근),3,3,0,0,3,0,128.3581216,36.08785027
경상북도 경산시1,경상북도 경산시 사동(뚜레쥬르 사동화성파크점 부근),4,4,0,1,3,0,128.7543287,35.81105372
경상북도 경산시2,경상북도 경산시 옥곡동(한일유앤아이아파트 부근),3,4,0,1,3,0,128.7326417,35.81334518
경상남도 창원시 의창구1,경상남도 창원시 의창구 팔용동(원풍아파트 부근),3,3,0,2,1,0,128.6160631,35.25341505
경상남도 진주시1,경상남도 진주시 수정동(봉래초교 부근),3,4,0,3,1,0,128.0857954,35.19957811
경상남도 김해시1,경상남도 김해시 장유면(장구공원 부근),3,3,0,2,1,0,128.8021429,35.20365013
경상남도 김해시2,경상남도 김해시 삼계동(화정마을4단지 아아파크가야아파트 부근),3,3,0,1,2,0,128.8692362,35.26685711
제주특별자치도 제주시1,제주특별자치도 제주시 노형동(본죽제주노형점 부근),4,4,0,2,2,0,126.4767311,33.48808028
제주특별자치도 제주시2,제주특별자치도 제주시 일도이동(영도제나빌 부근),4,4,0,0,4,0,126.5412645,33.50518289
제주특별자치도 제주시3,제주특별자치도 제주시 노형동(이화아파트 부근),4,4,0,0,3,1,126.4735968,33.48442
제주특별자치도 제주시4,제주특별자치도 제주시 삼도이동(KT제주지사 부근),3,5,0,1,3,1,126.5253004,33.50480204
제주특별자치도 제주시5,제주특별자치도 제주시 건입동(스낵타스티 부근),3,3,0,0,3,0,126.5358076,33.51384057
제주특별자치도 제주시6,제주특별자치도 제주시 노형동(월랑초교 부근),3,3,0,0,3,0,126.4792058,33.49287467
서울특별시 강북구1,서울특별시 강북구 미아동(삼양시장오거리 부근),4,5,0,1,4,0,127.0184892,37.62536179
서울특별시 노원구1,서울특별시 노원구 상계동(홍파복지원앞사거리 부근),3,4,0,1,2,1,127.0556203,37.68008977
서울특별시 노원구2,서울특별시 노원구 중계동(중계그린아파트107동 부근),3,3,0,0,1,2,127.0640019,37.64280728
서울특별시 서대문구1,서울특별시 서대문구 북가좌동(북가좌초교사거리 부근),3,3,0,1,2,0,126.9095928,37.57805669
서울특별시 양천구1,서울특별시 양천구 신정동(수정아파트102동 부근),3,3,0,1,2,0,126.8422302,37.51253598
서울특별시 서초구1,서울특별시 서초구 우면동(서초네이처힐 3단지 314동 부근),3,3,0,1,2,0,127.0269477,37.46277916
서울특별시 서초구2,서울특별시 서초구 방배동(방배초교입구사거리 부근),3,3,0,0,3,0,126.9861353,37.48699261
서울특별시 강남구1,서울특별시 강남구 도곡동(언주초교 부근),3,3,0,1,2,0,127.0378933,37.48670858
서울특별시 강남구2,서울특별시 강남구 역삼동(상지리츠빌1차 부근),3,4,0,0,4,0,127.0459751,37.49646954
서울특별시 송파구1,서울특별시 송파구 방이동(방이초교 부근),4,4,0,1,2,1,127.1206599,37.51221882
서울특별시 송파구2,서울특별시 송파구 송파동(중대초교 부근),3,3,0,1,2,0,127.1142398,37.50096266
부산광역시 부산진구1,부산광역시 부산진구 당감동(당감초교 부근),3,3,0,1,2,0,129.0408019,35.16339203
부산광역시 동래구1,부산광역시 동래구 낙민동(스펀지유치원 부근),3,3,0,0,2,1,129.0960838,35.19431827
부산광역시 사하구1,부산광역시 사하구 장림동(은항교회 부근),3,3,0,2,1,0,128.9771479,35.07998291
부산광역시 사상구1,부산광역시 사상구 덕포동(모덕초교 부근),3,3,0,2,1,0,128.9904533,35.18150938
대구광역시 서구1,대구광역시 서구 평리동(서대구전화국사거리 부근),4,6,0,0,6,0,128.5629445,35.87259074
대구광역시 서구2,대구광역시 서구 평리동(대우푸르지오1단지아파트입구 부근),3,3,0,0,3,0,128.5593835,35.86980988
대구광역시 남구1,대구광역시 남구 봉덕동(봉덕초교 부근),4,4,0,2,2,0,128.5983875,35.83977595
대구광역시 북구1,대구광역시 북구 동천동(함지초교 부근),6,6,0,2,3,1,128.5576449,35.93377939
대구광역시 북구2,대구광역시 북구 동천동(영남네오빌아트103동 부근),3,3,0,0,3,0,128.5601739,35.94064328
대구광역시 수성구1,대구광역시 수성구 두산동(대구수성SK리더스뷰아파트입구 부근),3,3,1,2,0,0,128.6223758,35.83768579
대구광역시 수성구2,대구광역시 수성구 지산동(에덴테마어린이공원 부근),3,3,0,2,1,0,128.6323556,35.82118248
대구광역시 수성구3,대구광역시 수성구 파동(서민할매식당 부근),3,4,0,1,3,0,128.6108679,35.82548635
대구광역시 수성구4,대구광역시 수성구 만촌동(대청초교 부근),3,4,0,1,3,0,128.6520371,35.85065802
인천광역시 남동구1,인천광역시 남동구 만수동(담방로사거리 부근),3,4,0,1,2,1,126.7388469,37.44415851
광주광역시 북구1,광주광역시 북구 매곡동(대화아파트 부근),4,5,0,1,3,1,126.8922755,35.19212506
광주광역시 북구2,광주광역시 북구 문흥동(문산회관 부근),3,3,0,1,2,0,126.9202181,35.1859454
광주광역시 광산구1,광주광역시 광산구 수완동(모아어린이집 부근),3,3,0,2,1,0,126.8238689,35.18828617
광주광역시 광산구2,광주광역시 광산구 신가동(신기중학교 부근),3,3,0,0,3,0,126.8368683,35.18786836
대전광역시 동구1,대전광역시 동구 가양동(흥룡어린이공원 부근),3,3,1,0,2,0,127.4477378,36.35201902
대전광역시 서구1,대전광역시 서구 내동(벽산블루밍맑은아침아파트 112동 부근),3,6,1,2,3,0,127.3812734,36.33190436
대전광역시 서구2,대전광역시 서구 갈마동(갈마초교삼거리 부근),3,3,0,1,2,0,127.3693403,36.3553136
대전광역시 서구3,대전광역시 서구 탄방동(탄방초교 부근),3,3,0,0,3,0,127.3900546,36.34583174
